filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD,0
AneesaSmith_HrYDsGL1gxg_281_9761.wav,AneesaSmith_HrYDsGL1gxg,281,9761,9480,0,hi guys welcome back uh it's so annoying let's do that again I don't know how to start_unc this,1,1,0,0,0,0,0,ak,47:59.7,
AneesaSmith_HrYDsGL1gxg_9865_11641.wav,AneesaSmith_HrYDsGL1gxg,9865,11641,1776,1,hey guys welcome back to my channel <lgh>,1,0,0,0,0,0,0,ak,48:15.5,
AneesaSmith_HrYDsGL1gxg_11969_21281.wav,AneesaSmith_HrYDsGL1gxg,11969,21281,9312,2,better for today's video I am going to be doing a question and answer video I had you guys ask me questions last night on my Instagram if you guys don't follow me on Instagram,1,0,0,0,0,0,0,ak,48:46.5,
AneesaSmith_HrYDsGL1gxg_21441_23921.wav,AneesaSmith_HrYDsGL1gxg,21441,23921,2480,3,Instagram yet my Instagram name is a right_unc here,1,0,0,0,0,0,0,ak,49:01.9,
AneesaSmith_HrYDsGL1gxg_24145_32481.wav,AneesaSmith_HrYDsGL1gxg,24145,32481,8336,4,um but yeah I had you guys ask you some questions that you want answers to on my Instagram last night so this video is going to be answering all of those questions,1,0,0,0,0,0,0,ak,49:20.8,
AneesaSmith_HrYDsGL1gxg_32913_38649.wav,AneesaSmith_HrYDsGL1gxg,32913,38649,5736,5,so without further ado first question is what is my skincare routine um well,1,0,0,0,0,0,0,ak,49:42.0,
AneesaSmith_HrYDsGL1gxg_38825_43585.wav,AneesaSmith_HrYDsGL1gxg,38825,43585,4760,6,I don't have a skincare routine I know that sounds bad the skincare routine that I have had,1,0,0,0,0,0,0,ak,50:06.3,
AneesaSmith_HrYDsGL1gxg_43937_51609.wav,AneesaSmith_HrYDsGL1gxg,43937,51609,7672,7,doesn't consist of a whole lot I use a um just like a mild cleanser I believe it's from clean and clear it's like the yellow and,1,0,0,0,0,0,0,ak,50:46.7,
AneesaSmith_HrYDsGL1gxg_51961_54433.wav,AneesaSmith_HrYDsGL1gxg,51961,54433,2472,8,purple bottle just a really mild cleanser but still like,1,0,0,0,0,0,0,ak,50:56.5,
AneesaSmith_HrYDsGL1gxg_54801_58409.wav,AneesaSmith_HrYDsGL1gxg,54801,58409,3608,9,all of that gunk off my face I usually do I wash my face like,1,0,0,0,0,0,0,ak,51:12.9,
AneesaSmith_HrYDsGL1gxg_58665_59945.wav,AneesaSmith_HrYDsGL1gxg,58665,59945,1280,10,double I wash my face,1,0,0,0,0,0,0,ak,51:20.7,
AneesaSmith_HrYDsGL1gxg_60073_63417.wav,AneesaSmith_HrYDsGL1gxg,60073,63417,3344,11,like uh- every night obviously when I'm taking a shower I wash it once,1,0,0,0,0,0,0,ak,51:35.6,
AneesaSmith_HrYDsGL1gxg_63521_68361.wav,AneesaSmith_HrYDsGL1gxg,63521,68361,4840,12,rinse and then wash it again and rinse because there's still so much makeup on my face usually at the end of the day,1,0,0,0,0,0,0,ak,51:44.8,
AneesaSmith_HrYDsGL1gxg_68729_74201.wav,AneesaSmith_HrYDsGL1gxg,68729,74201,5472,13,um I don't go like full glam makeup look every single day because homegirl ain't got no time for that,1,0,0,0,0,0,0,ak,52:05.1,
AneesaSmith_HrYDsGL1gxg_74481_82401.wav,AneesaSmith_HrYDsGL1gxg,74481,82401,7920,14,but when I do take off my makeup I find that like just rinsing one time isn't enough but you do have to be careful because some of the cleansers are really really harsh on the skin,1,0,0,0,0,0,0,ak,52:31.7,
AneesaSmith_HrYDsGL1gxg_82553_85449.wav,AneesaSmith_HrYDsGL1gxg,82553,85449,2896,15,um I've used a couple well I've used one from like Neutrogena,1,0,0,0,0,0,0,ak,53:55.5,
AneesaSmith_HrYDsGL1gxg_85785_94673.wav,AneesaSmith_HrYDsGL1gxg,85785,94673,8888,16,which was super good and like cleansed my skin really well but it was so drying that I had to stop using it and I also had a reaction to it so that was just a bad experience but,1,0,0,0,0,0,0,ak,54:20.5,
AneesaSmith_HrYDsGL1gxg_94897_100929.wav,AneesaSmith_HrYDsGL1gxg,94897,100929,6032,17,um yeah I don't really have a skincare routine I just use like a mild cleanser um I get facials every now and then,1,0,0,0,0,0,0,ak,54:54.8,
AneesaSmith_HrYDsGL1gxg_101545_108049.wav,AneesaSmith_HrYDsGL1gxg,101545,108049,6504,18,and then I also um will like spot treat my skin whenever like my skin just recently has not been well at all,1,0,0,0,0,0,0,ak,55:54.4,
AneesaSmith_HrYDsGL1gxg_108305_112025.wav,AneesaSmith_HrYDsGL1gxg,108305,112025,3720,19,I hardly have any makeup on today and I'm also so pale okay let's just talk about that,1,0,0,0,0,0,0,ak,56:25.6,
AneesaSmith_HrYDsGL1gxg_112185_113329.wav,AneesaSmith_HrYDsGL1gxg,112185,113329,1144,20,for a second I literally look like,1,0,0,0,0,0,0,ak,56:33.0,
AneesaSmith_HrYDsGL1gxg_113513_122721.wav,AneesaSmith_HrYDsGL1gxg,113513,122721,9208,21,um a ghost okay but yeah I do um spot treat my skin where I have breakouts I use the Mario Badescu which is like the most popular I feel like spot treatment,1,0,0,0,0,0,0,ak,57:28.5,
AneesaSmith_HrYDsGL1gxg_123049_128857.wav,AneesaSmith_HrYDsGL1gxg,123049,128857,5808,22,um it's from Ulta at $17 it's in a little tiny little pink bottle um I use that overnight if I ever have any like,1,0,0,0,0,0,0,ak,57:49.2,
AneesaSmith_HrYDsGL1gxg_129113_136465.wav,AneesaSmith_HrYDsGL1gxg,129113,136465,7352,23,skin breakouts that are coming through or that I just want to get rid of in a timely manner so yes that is my skincare routine,1,0,0,0,0,0,0,ak,58:21.8,
AneesaSmith_HrYDsGL1gxg_136817_142875.wav,AneesaSmith_HrYDsGL1gxg,136817,142875,6058,24,okay next question is um what message would you give to a new makeup artist coming into the industry,1,0,0,0,0,0,0,ak,58:43.6,
AneesaSmith_HrYDsGL1gxg_143043_146483.wav,AneesaSmith_HrYDsGL1gxg,143043,146483,3440,25,that's a good question my message to a new makeup artist would probably have to be,1,0,0,0,0,0,0,ak,58:56.3,
AneesaSmith_HrYDsGL1gxg_146819_154187.wav,AneesaSmith_HrYDsGL1gxg,146819,154187,7368,26,try and get as much practice as you can um I know just from like when I started I started working on all my really good friends and,1,0,0,0,0,0,0,ak,59:23.6,
AneesaSmith_HrYDsGL1gxg_154613_156845.wav,AneesaSmith_HrYDsGL1gxg,154613,156845,2232,27,I thought like wow I'm so good at this like,1,0,0,0,0,0,0,ak,59:32.8,
AneesaSmith_HrYDsGL1gxg_157013_161737.wav,AneesaSmith_HrYDsGL1gxg,157013,161737,4724,28,this is honestly fire right now and_unc then_unc I go back now and I look at those pictures and I'm like,1,0,0,0,0,0,0,ak,00:10.4,
AneesaSmith_HrYDsGL1gxg_162129_168845.wav,AneesaSmith_HrYDsGL1gxg,162129,168845,6716,29,why did anybody let me touch their face ever like why but I think my advice would just be get as much,1,0,0,0,0,0,0,ak,01:08.7,
AneesaSmith_HrYDsGL1gxg_169021_169545.wav,AneesaSmith_HrYDsGL1gxg,169021,169545,524,30,would be,1,0,0,0,0,0,0,ak,01:13.2,
AneesaSmith_HrYDsGL1gxg_169825_173697.wav,AneesaSmith_HrYDsGL1gxg,169825,173697,3872,31,just to get s- what did I say would be just to get as much practice as you can,1,0,0,0,0,0,0,ak,01:53.6,
AneesaSmith_HrYDsGL1gxg_173969_180785.wav,AneesaSmith_HrYDsGL1gxg,173969,180785,6816,32,um because practice really does make perfect I know that's such a cheesy line but the more practice you have the more experience you have working on multiple faces,1,0,0,0,0,0,0,ak,02:40.8,
AneesaSmith_HrYDsGL1gxg_181041_184041.wav,AneesaSmith_HrYDsGL1gxg,181041,184041,3000,33,multiple skin tones multiple skin types like all of that really,1,0,0,0,0,0,0,ak,02:52.4,
AneesaSmith_HrYDsGL1gxg_184289_186065.wav,AneesaSmith_HrYDsGL1gxg,184289,186065,1776,34,helps you in the long run because,1,0,0,0,0,0,0,ak,03:02.7,
AneesaSmith_HrYDsGL1gxg_186217_191297.wav,AneesaSmith_HrYDsGL1gxg,186217,191297,5080,35,I mean if you're a makeup artist and you want to like be doing you know weddings or parties or events or whatever it is,1,0,0,0,0,0,0,ak,03:29.9,
AneesaSmith_HrYDsGL1gxg_191641_196601.wav,AneesaSmith_HrYDsGL1gxg,191641,196601,4960,36,you're more than likely gonna be working on so many different faces and so many different types of women,1,0,0,0,0,0,0,ak,03:44.4,
AneesaSmith_HrYDsGL1gxg_196929_201737.wav,AneesaSmith_HrYDsGL1gxg,196929,201737,4808,37,um that you know they're- w- not all one person is the same obviously so I think just,1,0,0,0,0,0,0,ak,04:38.2,
AneesaSmith_HrYDsGL1gxg_201865_206841.wav,AneesaSmith_HrYDsGL1gxg,201865,206841,4976,38,my biggest thing if you're just starting out or you want to like become a makeup artist is to get as much practice as you can,1,0,0,0,0,0,0,ak,04:57.6,
AneesaSmith_HrYDsGL1gxg_207169_216265.wav,AneesaSmith_HrYDsGL1gxg,207169,216265,9096,39,even though you're probably gonna suck when you first start that's totally fine because everybody does I did I've always been into makeup I've always been into beauty but when I started b- doing makeup on other people I was like,1,0,0,0,0,0,0,ak,05:41.2,
AneesaSmith_HrYDsGL1gxg_216409_220161.wav,AneesaSmith_HrYDsGL1gxg,216409,220161,3752,40,what the hell am I doing like I had no clue what I was doing and I just had to learn from like,1,0,0,0,0,0,0,ak,06:03.9,
AneesaSmith_HrYDsGL1gxg_220345_226729.wav,AneesaSmith_HrYDsGL1gxg,220345,226729,6384,41,experience so get as much experience_unc experience as you can okay next question is um what is your favorite place to buy clothes,1,0,0,0,0,0,0,ak,18:18.6,
AneesaSmith_HrYDsGL1gxg_226857_227673.wav,AneesaSmith_HrYDsGL1gxg,226857,227673,816,42,honestly,1,0,0,0,0,0,0,ak,18:24.1,
AneesaSmith_HrYDsGL1gxg_228193_229017.wav,AneesaSmith_HrYDsGL1gxg,228193,229017,824,43,honestly,1,0,0,0,0,0,0,ak,18:28.4,
AneesaSmith_HrYDsGL1gxg_229153_232101.wav,AneesaSmith_HrYDsGL1gxg,229153,232101,2948,44,forever21 I know that's like so basic,1,0,0,0,0,0,0,ak,18:42.7,
AneesaSmith_HrYDsGL1gxg_232493_235127.wav,AneesaSmith_HrYDsGL1gxg,232493,235127,2634,45,and I feel like everybody shops there but they have really,1,0,0,0,0,0,0,ak,19:48.0,
AneesaSmith_HrYDsGL1gxg_235327_242817.wav,AneesaSmith_HrYDsGL1gxg,235327,242817,7490,46,cute clothes for me I'm not really super materialistic like I don't I don't know_unc mean that in a bad way I just mean like I don't necessarily need like brand-name stuff like,1,0,0,0,0,0,0,ak,23:49.0,
AneesaSmith_HrYDsGL1gxg_242961_246293.wav,AneesaSmith_HrYDsGL1gxg,242961,246293,3332,47,I don't I'm d- I'm just not that kind of person I love just,1,0,0,0,0,0,0,ak,25:33.8,
AneesaSmith_HrYDsGL1gxg_246453_255757.wav,AneesaSmith_HrYDsGL1gxg,246453,255757,9304,48,finding cute affordable clothes where it doesn't like break the bank you know what I mean and I am one of the people I love shopping like shopping could be a full-time job for me because I do it so often,1,0,0,0,0,0,0,ak,26:46.7,
AneesaSmith_HrYDsGL1gxg_255909_261713.wav,AneesaSmith_HrYDsGL1gxg,255909,261713,5804,49,but I feel like I want to be able to buy new clothes often and not feel like wow I'm spending three hundred and,1,0,0,0,0,0,0,ak,27:26.3,
AneesaSmith_HrYDsGL1gxg_261921_267277.wav,AneesaSmith_HrYDsGL1gxg,261921,267277,5356,50,fifty dollars every time I go to the mall every time I go shopping you know and I feel like forever twenty-one has really really really cute stuff,1,0,0,0,0,0,0,ak,27:59.5,
AneesaSmith_HrYDsGL1gxg_267669_268797.wav,AneesaSmith_HrYDsGL1gxg,267669,268797,1128,51,at a really good price point,1,0,0,0,0,0,0,ak,28:08.6,
AneesaSmith_HrYDsGL1gxg_269021_270025.wav,AneesaSmith_HrYDsGL1gxg,269021,270025,1004,52,so I usually buy,1,0,0,0,0,0,0,ak,28:17.4,
AneesaSmith_HrYDsGL1gxg_270137_275921.wav,AneesaSmith_HrYDsGL1gxg,270137,275921,5784,53,all of my clothes there um I also do a lot of shopping at Ross and Marshalls and TJ Maxx stores like that,1,0,0,0,0,0,0,ak,29:04.6,
AneesaSmith_HrYDsGL1gxg_276553_277257.wav,AneesaSmith_HrYDsGL1gxg,276553,277257,704,54,um,0,0,0,0,0,0,0,ak,29:08.7,
AneesaSmith_HrYDsGL1gxg_277369_281625.wav,AneesaSmith_HrYDsGL1gxg,277369,281625,4256,55,and I feel like I feel like they have like a bad you know what I mean people_unc were like oh you shop at Ross like,1,0,0,0,0,0,0,ak,30:42.3,
AneesaSmith_HrYDsGL1gxg_281737_289577.wav,AneesaSmith_HrYDsGL1gxg,281737,289577,7840,56,yeah I do yeah I shop at Ross because they have a really cute stuff and most the time I'm wearing stuff on camera or like in a video or whatever and you guys like oh my gosh where'd you get that and I'm like <lgh> Ross,1,0,0,0,0,0,0,ak,35:25.8,
AneesaSmith_HrYDsGL1gxg_290025_291641.wav,AneesaSmith_HrYDsGL1gxg,290025,291641,1616,57,so they just have really good stuff,1,0,0,0,0,0,0,ak,35:39.3,
AneesaSmith_HrYDsGL1gxg_292009_296057.wav,AneesaSmith_HrYDsGL1gxg,292009,296057,4048,58,and also at a very good price point in my opinion but my I think a- my all-time favorite store is,1,0,0,0,0,0,0,ak,36:20.5,
AneesaSmith_HrYDsGL1gxg_296209_299585.wav,AneesaSmith_HrYDsGL1gxg,296209,299585,3376,59,forever twenty-one next question what is um the most important thing,1,0,0,0,0,0,0,ak,36:34.1,
AneesaSmith_HrYDsGL1gxg_299697_303009.wav,AneesaSmith_HrYDsGL1gxg,299697,303009,3312,60,that you look for on a client before doing their makeup,1,0,0,0,0,0,0,ak,36:44.8,
AneesaSmith_HrYDsGL1gxg_303385_303905.wav,AneesaSmith_HrYDsGL1gxg,303385,303905,520,61,um,0,0,0,0,0,0,0,ak,36:48.7,
AneesaSmith_HrYDsGL1gxg_304185_304569.wav,AneesaSmith_HrYDsGL1gxg,304185,304569,384,62,oh that's,0,0,0,0,0,0,0,ak,36:55.7,
AneesaSmith_HrYDsGL1gxg_304689_307561.wav,AneesaSmith_HrYDsGL1gxg,304689,307561,2872,63,good_unc one_unc I think the one thing that I look at,1,0,0,0,0,0,0,ak,37:11.5,
AneesaSmith_HrYDsGL1gxg_307673_309773.wav,AneesaSmith_HrYDsGL1gxg,307673,309773,2100,64,like first and foremost is their skin type,1,0,0,0,0,0,0,ak,37:20.1,
AneesaSmith_HrYDsGL1gxg_310101_319702.wav,AneesaSmith_HrYDsGL1gxg,310101,319702,9601,65,because most the time like if they have like dry skin I like to prep the skin I always start with eye makeup so no matter who I'm working on I always do their eyes first because I like to avoid,1,0,0,0,0,0,0,ak,37:44.2,
AneesaSmith_HrYDsGL1gxg_320006_322055.wav,AneesaSmith_HrYDsGL1gxg,320006,322055,2049,66,fall out if I'm doing like a dark look or whatever,1,0,0,0,0,0,0,ak,37:53.8,
AneesaSmith_HrYDsGL1gxg_322407_328849.wav,AneesaSmith_HrYDsGL1gxg,322407,328849,6442,67,but I always look at the person's skin because if they have dry skin I like to prep it before so I'll put a moisturizer let that kind of sink and soak in,1,0,0,0,0,0,0,ak,38:11.0,
AneesaSmith_HrYDsGL1gxg_329145_331049.wav,AneesaSmith_HrYDsGL1gxg,329145,331049,1904,68,I'll put a primer let that kind of like work,1,0,0,0,0,0,0,ak,38:20.0,
AneesaSmith_HrYDsGL1gxg_331281_339813.wav,AneesaSmith_HrYDsGL1gxg,331281,339813,8532,69,way work itself in there and then by the time I get to their face their face is like prepped and primed and ready to go if that makes sense so I think definitely looking at the person's skin,1,0,0,0,0,0,0,ak,39:16.1,
AneesaSmith_HrYDsGL1gxg_340125_341905.wav,AneesaSmith_HrYDsGL1gxg,340125,341905,1780,70,um is the first thing that I do,1,0,0,0,0,0,0,ak,39:34.3,
AneesaSmith_HrYDsGL1gxg_342113_346293.wav,AneesaSmith_HrYDsGL1gxg,342113,346293,4180,71,okay this person asked um what is your eyebrow routine your yours always look amazing,1,0,0,0,0,0,0,ak,40:21.1,
